date,blood_type,demand
2024-02-04,o,684
2024-02-05,a,244
2024-02-05,ab,46
2024-02-05,b,294
2024-02-05,o,353
2024-02-06,a,368
2024-02-06,ab,81
2024-02-06,b,447
2024-02-06,o,580
2024-02-07,a,558
2024-02-07,ab,98
2024-02-07,b,570
2024-02-07,o,726
2024-02-08,a,428
2024-02-08,ab,96
2024-02-08,b,478
2024-02-08,o,669
2024-02-09,a,267
2024-02-09,ab,69
2024-02-09,b,365
2024-02-09,o,605
2024-02-10,a,307
2024-02-10,ab,88
2024-02-10,b,369
2024-02-10,o,423
2024-02-11,a,274
2024-02-11,ab,60
2024-02-11,b,310
2024-02-11,o,452
2024-02-12,a,372
2024-02-12,ab,138
2024-02-12,b,529
2024-02-12,o,526
2024-02-13,a,426
2024-02-13,ab,77
2024-02-13,b,437
2024-02-13,o,528
2024-02-14,a,582
2024-02-14,ab,112
2024-02-14,b,566
2024-02-14,o,818
2024-02-15,a,377
2024-02-15,ab,94
2024-02-15,b,386
2024-02-15,o,590
2024-02-16,a,333
2024-02-16,ab,74
2024-02-16,b,368
2024-02-16,o,463
2024-02-17,a,425
2024-02-17,ab,91
2024-02-17,b,489
2024-02-17,o,555
2024-02-18,a,600
2024-02-18,ab,99
2024-02-18,b,560
2024-02-18,o,883
2024-02-19,a,360
2024-02-19,ab,110
2024-02-19,b,476
2024-02-19,o,601
2024-02-20,a,449
2024-02-20,ab,84
2024-02-20,b,479
2024-02-20,o,667
2024-02-21,a,498
2024-02-21,ab,76
2024-02-21,b,508
2024-02-21,o,727
2024-02-22,a,548
2024-02-22,ab,125
2024-02-22,b,542
2024-02-22,o,820
2024-02-23,a,266
2024-02-23,ab,46
2024-02-23,b,389
2024-02-23,o,416
2024-02-24,a,473
2024-02-24,ab,108
2024-02-24,b,560
2024-02-24,o,710
2024-02-25,a,679
2024-02-25,ab,203
2024-02-25,b,713
2024-02-25,o,974
2024-02-26,a,324
2024-02-26,ab,62
2024-02-26,b,383
2024-02-26,o,594
2024-02-27,a,532
2024-02-27,ab,100
2024-02-27,b,576
2024-02-27,o,690
2024-02-28,a,848
2024-02-28,ab,94
2024-02-28,b,530
2024-02-28,o,704
2024-02-29,a,605
2024-02-29,ab,130
2024-02-29,b,556
2024-02-29,o,786
2024-03-01,a,495
2024-03-01,ab,78
2024-03-01,b,482
2024-03-01,o,684
2024-03-02,a,597
2024-03-02,ab,94
2024-03-02,b,592
2024-03-02,o,877
2024-03-03,a,787
2024-03-03,ab,152
2024-03-03,b,864
2024-03-03,o,1146
2024-03-04,a,431
2024-03-04,ab,98
2024-03-04,b,442
2024-03-04,o,693
2024-03-05,a,499
2024-03-05,ab,127
2024-03-05,b,505
2024-03-05,o,1067
2024-03-06,a,586
2024-03-06,ab,133
2024-03-06,b,623
2024-03-06,o,807
2024-03-07,a,708
2024-03-07,ab,102
2024-03-07,b,711
2024-03-07,o,977
2024-03-08,a,402
2024-03-08,ab,106
2024-03-08,b,472
2024-03-08,o,716
2024-03-09,a,607
2024-03-09,ab,129
2024-03-09,b,596
2024-03-09,o,829
2024-03-10,a,924
2024-03-10,ab,159
2024-03-10,b,971
2024-03-10,o,1280
2024-03-11,a,552
2024-03-11,ab,95
2024-03-11,b,499
2024-03-11,o,710
2024-03-12,a,98
2024-03-12,ab,15
2024-03-12,b,91
2024-03-12,o,126
2024-03-13,a,243
2024-03-13,ab,28
2024-03-13,b,244
2024-03-13,o,416
2024-03-14,a,256
2024-03-14,ab,37
2024-03-14,b,280
2024-03-14,o,437
2024-03-15,a,261
2024-03-15,ab,41
2024-03-15,b,280
2024-03-15,o,318
2024-03-16,a,424
2024-03-16,ab,39
2024-03-16,b,379
2024-03-16,o,673
2024-03-17,a,787
2024-03-17,ab,113
2024-03-17,b,681
2024-03-17,o,1379
2024-03-18,a,201
2024-03-18,ab,40
2024-03-18,b,157
2024-03-18,o,282
2024-03-19,a,332
2024-03-19,ab,72
2024-03-19,b,307
2024-03-19,o,446
2024-03-20,a,356
2024-03-20,ab,56
2024-03-20,b,348
2024-03-20,o,507
2024-03-21,a,320
2024-03-21,ab,71
2024-03-21,b,280
2024-03-21,o,418
2024-03-22,a,311
2024-03-22,ab,48
2024-03-22,b,487
2024-03-22,o,349
2024-03-23,a,451
2024-03-23,ab,47
2024-03-23,b,368
2024-03-23,o,561
2024-03-24,a,711
2024-03-24,ab,147
2024-03-24,b,580
2024-03-24,o,1024
2024-03-25,a,210
2024-03-25,ab,45
2024-03-25,b,245
2024-03-25,o,338
2024-03-26,a,327
2024-03-26,ab,55
2024-03-26,b,310
2024-03-26,o,493
2024-03-27,a,355
2024-03-27,ab,62
2024-03-27,b,248
2024-03-27,o,469
2024-03-28,a,426
2024-03-28,ab,62
2024-03-28,b,346
2024-03-28,o,581
2024-03-29,a,383
2024-03-29,ab,76
2024-03-29,b,355
2024-03-29,o,521
2024-03-30,a,444
2024-03-30,ab,72
2024-03-30,b,365
2024-03-30,o,582
2024-03-31,a,605
2024-03-31,ab,96
2024-03-31,b,481
2024-03-31,o,953
2024-04-01,a,284
2024-04-01,ab,76
2024-04-01,b,285
2024-04-01,o,503
2024-04-02,a,334
2024-04-02,ab,49
2024-04-02,b,296
2024-04-02,o,564
2024-04-03,a,265
2024-04-03,ab,47
2024-04-03,b,334
2024-04-03,o,458
2024-04-04,a,331
2024-04-04,ab,54
2024-04-04,b,317
2024-04-04,o,526
2024-04-05,a,284
2024-04-05,ab,42
2024-04-05,b,263
2024-04-05,o,412
2024-04-06,a,484
2024-04-06,ab,53
2024-04-06,b,556
2024-04-06,o,780
2024-04-07,a,693
2024-04-07,ab,104
2024-04-07,b,758
2024-04-07,o,1105
2024-04-08,a,230
2024-04-08,ab,41
2024-04-08,b,282
2024-04-08,o,354
2024-04-09,a,153
2024-04-09,ab,13
2024-04-09,b,112
2024-04-09,o,249
2024-04-10,a,1
2024-04-10,ab,1
2024-04-10,b,1
2024-04-10,o,1
2024-04-11,a,49
2024-04-11,ab,4
2024-04-11,b,51
2024-04-11,o,120
2024-04-12,a,213
2024-04-12,ab,35
2024-04-12,b,257
2024-04-12,o,391
2024-04-13,a,331
2024-04-13,ab,42
2024-04-13,b,353
2024-04-13,o,568
2024-04-14,a,659
2024-04-14,ab,82
2024-04-14,b,585
2024-04-14,o,1082
2024-04-15,a,284
2024-04-15,ab,29
2024-04-15,b,258
2024-04-15,o,406
2024-04-16,a,414
2024-04-16,ab,67
2024-04-16,b,346
2024-04-16,o,578
2024-04-17,a,489
2024-04-17,ab,80
2024-04-17,b,500
2024-04-17,o,650
2024-04-18,a,387
2024-04-18,ab,63
2024-04-18,b,304
2024-04-18,o,543
2024-04-19,a,283
2024-04-19,ab,55
2024-04-19,b,256
2024-04-19,o,429
2024-04-20,a,511
2024-04-20,ab,117
2024-04-20,b,514
2024-04-20,o,723
2024-04-21,a,886
2024-04-21,ab,157
2024-04-21,b,720
2024-04-21,o,1683
2024-04-22,a,255
2024-04-22,ab,44
2024-04-22,b,220
2024-04-22,o,445
2024-04-23,a,289
2024-04-23,ab,59
2024-04-23,b,297
2024-04-23,o,481
2024-04-24,a,473
2024-04-24,ab,69
2024-04-24,b,308
2024-04-24,o,727
2024-04-25,a,441
2024-04-25,ab,59
2024-04-25,b,443
2024-04-25,o,851
2024-04-26,a,302
2024-04-26,ab,61
2024-04-26,b,237
2024-04-26,o,442
2024-04-27,a,566
2024-04-27,ab,131
2024-04-27,b,531
2024-04-27,o,900
2024-04-28,a,977
2024-04-28,ab,172
2024-04-28,b,828
2024-04-28,o,1297
2024-04-29,a,310
2024-04-29,ab,66
2024-04-29,b,305
2024-04-29,o,501
2024-04-30,a,345
2024-04-30,ab,69
2024-04-30,b,290
2024-04-30,o,622
2024-05-01,a,1481
2024-05-01,ab,191
2024-05-01,b,966
2024-05-01,o,1664
2024-05-02,a,223
2024-05-02,ab,27
2024-05-02,b,196
2024-05-02,o,369
2024-05-03,a,243
2024-05-03,ab,45
2024-05-03,b,190
2024-05-03,o,382
2024-05-04,a,508
2024-05-04,ab,101
2024-05-04,b,461
2024-05-04,o,924
2024-05-05,a,713
2024-05-05,ab,116
2024-05-05,b,656
2024-05-05,o,1102
2024-05-06,a,237
2024-05-06,ab,42
2024-05-06,b,241
2024-05-06,o,350
2024-05-07,a,480
2024-05-07,ab,117
2024-05-07,b,408
2024-05-07,o,648
2024-05-08,a,566
2024-05-08,ab,174
2024-05-08,b,524
2024-05-08,o,895
2024-05-09,a,375
2024-05-09,ab,60
2024-05-09,b,456
2024-05-09,o,834
2024-05-10,a,338
2024-05-10,ab,56
2024-05-10,b,297
2024-05-10,o,584
2024-05-11,a,577
2024-05-11,ab,74
2024-05-11,b,456
2024-05-11,o,807
2024-05-12,a,760
2024-05-12,ab,94
2024-05-12,b,607
2024-05-12,o,1268
2024-05-13,a,335
2024-05-13,ab,62
2024-05-13,b,314
2024-05-13,o,581
2024-05-14,a,489
2024-05-14,ab,68
2024-05-14,b,363
2024-05-14,o,768
2024-05-15,a,561
2024-05-15,ab,98
2024-05-15,b,440
2024-05-15,o,860
2024-05-16,a,430
2024-05-16,ab,80
2024-05-16,b,345
2024-05-16,o,693
2024-05-17,a,440
2024-05-17,ab,96
2024-05-17,b,255
2024-05-17,o,707
2024-05-18,a,451
2024-05-18,ab,74
2024-05-18,b,451
2024-05-18,o,729
2024-05-19,a,682
2024-05-19,ab,93
2024-05-19,b,576
2024-05-19,o,1316
2024-05-20,a,297
2024-05-20,ab,50
2024-05-20,b,267
2024-05-20,o,958
2024-05-21,a,392
2024-05-21,ab,76
2024-05-21,b,387
2024-05-21,o,733
2024-05-22,a,941
2024-05-22,ab,172
2024-05-22,b,818
2024-05-22,o,1717
2024-05-23,a,421
2024-05-23,ab,75
2024-05-23,b,354
2024-05-23,o,689
2024-05-24,a,292
2024-05-24,ab,97
2024-05-24,b,240
2024-05-24,o,1001
2024-05-25,a,417
2024-05-25,ab,94
2024-05-25,b,373
2024-05-25,o,763
2024-05-26,a,610
2024-05-26,ab,127
2024-05-26,b,576
2024-05-26,o,1154
2024-05-27,a,314
2024-05-27,ab,66
2024-05-27,b,289
2024-05-27,o,505
2024-05-28,a,348
2024-05-28,ab,78
2024-05-28,b,583
2024-05-28,o,609
2024-05-29,a,319
2024-05-29,ab,76
2024-05-29,b,299
2024-05-29,o,693
2024-05-30,a,436
2024-05-30,ab,107
2024-05-30,b,423
2024-05-30,o,833
2024-05-31,a,274
2024-05-31,ab,56
2024-05-31,b,240
2024-05-31,o,608
2024-06-01,a,337
2024-06-01,ab,59
2024-06-01,b,296
2024-06-01,o,515
2024-06-02,a,507
2024-06-02,ab,107
2024-06-02,b,553
2024-06-02,o,1115
2024-06-03,a,456
2024-06-03,ab,92
2024-06-03,b,389
2024-06-03,o,890
2024-06-04,a,307
2024-06-04,ab,37
2024-06-04,b,270
2024-06-04,o,544
2024-06-05,a,458
2024-06-05,ab,95
2024-06-05,b,421
2024-06-05,o,816
2024-06-06,a,515
2024-06-06,ab,109
2024-06-06,b,491
2024-06-06,o,1006
2024-06-07,a,258
2024-06-07,ab,38
2024-06-07,b,206
2024-06-07,o,504
2024-06-08,a,423
2024-06-08,ab,52
2024-06-08,b,394
2024-06-08,o,725
2024-06-09,a,809
2024-06-09,ab,125
2024-06-09,b,615
2024-06-09,o,1594
2024-06-10,a,272
2024-06-10,ab,35
2024-06-10,b,264
2024-06-10,o,474
2024-06-11,a,423
2024-06-11,ab,62
2024-06-11,b,399
2024-06-11,o,799
2024-06-12,a,419
2024-06-12,ab,63
2024-06-12,b,443
2024-06-12,o,773
2024-06-13,a,453
2024-06-13,ab,86
2024-06-13,b,399
2024-06-13,o,801
2024-06-14,a,457
2024-06-14,ab,80
2024-06-14,b,429
2024-06-14,o,1016
2024-06-15,a,494
2024-06-15,ab,80
2024-06-15,b,487
2024-06-15,o,957
2024-06-16,a,408
2024-06-16,ab,79
2024-06-16,b,375
2024-06-16,o,774
2024-06-17,a,122
2024-06-17,ab,9
2024-06-17,b,93
2024-06-17,o,206
2024-06-18,a,201
2024-06-18,ab,38
2024-06-18,b,202
2024-06-18,o,398
2024-06-19,a,378
2024-06-19,ab,103
2024-06-19,b,401
2024-06-19,o,706
2024-06-20,a,379
2024-06-20,ab,89
2024-06-20,b,335
2024-06-20,o,777
2024-06-21,a,345
2024-06-21,ab,76
2024-06-21,b,332
2024-06-21,o,687
2024-06-22,a,427
2024-06-22,ab,123
2024-06-22,b,498
2024-06-22,o,735
2024-06-23,a,796
2024-06-23,ab,160
2024-06-23,b,572
2024-06-23,o,1562
2024-06-24,a,280
2024-06-24,ab,61
2024-06-24,b,392
2024-06-24,o,484
2024-06-25,a,398
2024-06-25,ab,93
2024-06-25,b,445
2024-06-25,o,833
2024-06-26,a,392
2024-06-26,ab,107
2024-06-26,b,364
2024-06-26,o,1150
2024-06-27,a,276
2024-06-27,ab,67
2024-06-27,b,287
2024-06-27,o,605
2024-06-28,a,187
2024-06-28,ab,38
2024-06-28,b,201
2024-06-28,o,408
2024-06-29,a,397
2024-06-29,ab,104
2024-06-29,b,388
2024-06-29,o,837
2024-06-30,a,552
2024-06-30,ab,176
2024-06-30,b,580
2024-06-30,o,1044
2024-07-01,a,217
2024-07-01,ab,46
2024-07-01,b,191
2024-07-01,o,439
2024-07-02,a,344
2024-07-02,ab,110
2024-07-02,b,338
2024-07-02,o,670
2024-07-03,a,443
2024-07-03,ab,110
2024-07-03,b,327
2024-07-03,o,781
2024-07-04,a,277
2024-07-04,ab,78
2024-07-04,b,310
2024-07-04,o,612
2024-07-05,a,359
2024-07-05,ab,103
2024-07-05,b,207
2024-07-05,o,680
2024-07-06,a,438
2024-07-06,ab,114
2024-07-06,b,468
2024-07-06,o,1052
2024-07-07,a,484
2024-07-07,ab,125
2024-07-07,b,453
2024-07-07,o,882
2024-07-08,a,448
2024-07-08,ab,72
2024-07-08,b,298
2024-07-08,o,620
2024-07-09,a,304
2024-07-09,ab,70
2024-07-09,b,282
2024-07-09,o,507
2024-07-10,a,376
2024-07-10,ab,115
2024-07-10,b,422
2024-07-10,o,821
2024-07-11,a,333
2024-07-11,ab,90
2024-07-11,b,287
2024-07-11,o,722
2024-07-12,a,365
2024-07-12,ab,79
2024-07-12,b,304
2024-07-12,o,646
2024-07-13,a,725
2024-07-13,ab,114
2024-07-13,b,360
2024-07-13,o,870
2024-07-14,a,769
2024-07-14,ab,166
2024-07-14,b,706
2024-07-14,o,1649
2024-07-15,a,333
2024-07-15,ab,93
2024-07-15,b,285
2024-07-15,o,685
2024-07-16,a,283
2024-07-16,ab,48
2024-07-16,b,290
2024-07-16,o,534
2024-07-17,a,353
2024-07-17,ab,86
2024-07-17,b,315
2024-07-17,o,795
2024-07-18,a,441
2024-07-18,ab,120
2024-07-18,b,659
2024-07-18,o,771
2024-07-19,a,220
2024-07-19,ab,61
2024-07-19,b,217
2024-07-19,o,460
2024-07-20,a,294
2024-07-20,ab,97
2024-07-20,b,528
2024-07-20,o,667
2024-07-21,a,442
2024-07-21,ab,111
2024-07-21,b,465
2024-07-21,o,1135
2024-07-22,a,326
2024-07-22,ab,101
2024-07-22,b,456
2024-07-22,o,861
2024-07-23,a,313
2024-07-23,ab,71
2024-07-23,b,292
2024-07-23,o,587
2024-07-24,a,380
2024-07-24,ab,111
2024-07-24,b,366
2024-07-24,o,1185
2024-07-25,a,420
2024-07-25,ab,94
2024-07-25,b,438
2024-07-25,o,775
2024-07-26,a,243
2024-07-26,ab,74
2024-07-26,b,308
2024-07-26,o,517
2024-07-27,a,370
2024-07-27,ab,112
2024-07-27,b,623
2024-07-27,o,770
2024-07-28,a,594
2024-07-28,ab,146
2024-07-28,b,495
2024-07-28,o,1095
2024-07-29,a,178
2024-07-29,ab,42
2024-07-29,b,180
2024-07-29,o,344
2024-07-30,a,320
2024-07-30,ab,69
2024-07-30,b,478
2024-07-30,o,663
2024-07-31,a,279
2024-07-31,ab,53
2024-07-31,b,259
2024-07-31,o,564
2024-08-01,a,311
2024-08-01,ab,53
2024-08-01,b,268
2024-08-01,o,579
2024-08-02,a,327
2024-08-02,ab,83
2024-08-02,b,234
2024-08-02,o,542
2024-08-03,a,351
2024-08-03,ab,94
2024-08-03,b,326
2024-08-03,o,708
2024-08-04,a,455
2024-08-04,ab,119
2024-08-04,b,496
2024-08-04,o,838
2024-08-05,a,166
2024-08-05,ab,46
2024-08-05,b,197
2024-08-05,o,452
2024-08-06,a,460
2024-08-06,ab,112
2024-08-06,b,388
2024-08-06,o,779
2024-08-07,a,356
2024-08-07,ab,97
2024-08-07,b,362
2024-08-07,o,575
2024-08-08,a,405
2024-08-08,ab,135
2024-08-08,b,601
2024-08-08,o,958
2024-08-09,a,147
2024-08-09,ab,51
2024-08-09,b,182
2024-08-09,o,340
2024-08-10,a,389
2024-08-10,ab,124
2024-08-10,b,437
2024-08-10,o,644
2024-08-11,a,503
2024-08-11,ab,127
2024-08-11,b,936
2024-08-11,o,1237
2024-08-12,a,267
2024-08-12,ab,79
2024-08-12,b,316
2024-08-12,o,582
2024-08-13,a,313
2024-08-13,ab,81
2024-08-13,b,411
2024-08-13,o,633
2024-08-14,a,458
2024-08-14,ab,80
2024-08-14,b,369
2024-08-14,o,603
2024-08-15,a,329
2024-08-15,ab,106
2024-08-15,b,391
2024-08-15,o,801
2024-08-16,a,191
2024-08-16,ab,51
2024-08-16,b,238
2024-08-16,o,387
2024-08-17,a,287
2024-08-17,ab,97
2024-08-17,b,332
2024-08-17,o,613
2024-08-18,a,568
2024-08-18,ab,141
2024-08-18,b,635
2024-08-18,o,1193
2024-08-19,a,188
2024-08-19,ab,51
2024-08-19,b,201
2024-08-19,o,339
2024-08-20,a,284
2024-08-20,ab,88
2024-08-20,b,302
2024-08-20,o,604
2024-08-21,a,422
2024-08-21,ab,107
2024-08-21,b,506
2024-08-21,o,866
2024-08-22,a,478
2024-08-22,ab,110
2024-08-22,b,446
2024-08-22,o,763
2024-08-23,a,204
2024-08-23,ab,68
2024-08-23,b,222
2024-08-23,o,443
2024-08-24,a,383
2024-08-24,ab,98
2024-08-24,b,540
2024-08-24,o,876
2024-08-25,a,606
2024-08-25,ab,141
2024-08-25,b,546
2024-08-25,o,1063
2024-08-26,a,199
2024-08-26,ab,62
2024-08-26,b,198
2024-08-26,o,474
2024-08-27,a,275
2024-08-27,ab,75
2024-08-27,b,317
2024-08-27,o,534
2024-08-28,a,310
2024-08-28,ab,116
2024-08-28,b,424
2024-08-28,o,685
2024-08-29,a,346
2024-08-29,ab,113
2024-08-29,b,387
2024-08-29,o,766
2024-08-30,a,386
2024-08-30,ab,92
2024-08-30,b,250
2024-08-30,o,521
2024-08-31,a,472
2024-08-31,ab,163
2024-08-31,b,553
2024-08-31,o,1042
2024-09-01,a,421
2024-09-01,ab,148
2024-09-01,b,440
2024-09-01,o,1123
2024-09-02,a,181
2024-09-02,ab,63
2024-09-02,b,228
2024-09-02,o,353
2024-09-03,a,296
2024-09-03,ab,82
2024-09-03,b,297
2024-09-03,o,542
2024-09-04,a,302
2024-09-04,ab,90
2024-09-04,b,326
2024-09-04,o,579
2024-09-05,a,342
2024-09-05,ab,87
2024-09-05,b,385
2024-09-05,o,634
2024-09-06,a,224
2024-09-06,ab,67
2024-09-06,b,327
2024-09-06,o,541
2024-09-07,a,421
2024-09-07,ab,122
2024-09-07,b,538
2024-09-07,o,1380
2024-09-08,a,596
2024-09-08,ab,229
2024-09-08,b,564
2024-09-08,o,1051
2024-09-09,a,222
2024-09-09,ab,70
2024-09-09,b,263
2024-09-09,o,493
2024-09-10,a,265
2024-09-10,ab,76
2024-09-10,b,303
2024-09-10,o,526
2024-09-11,a,481
2024-09-11,ab,81
2024-09-11,b,478
2024-09-11,o,777
2024-09-12,a,404
2024-09-12,ab,113
2024-09-12,b,505
2024-09-12,o,826
2024-09-13,a,253
2024-09-13,ab,88
2024-09-13,b,286
2024-09-13,o,554
2024-09-14,a,297
2024-09-14,ab,75
2024-09-14,b,324
2024-09-14,o,519
2024-09-15,a,438
2024-09-15,ab,113
2024-09-15,b,486
2024-09-15,o,870
2024-09-16,a,485
2024-09-16,ab,139
2024-09-16,b,737
2024-09-16,o,1081
2024-09-17,a,220
2024-09-17,ab,96
2024-09-17,b,301
2024-09-17,o,484
2024-09-18,a,215
2024-09-18,ab,75
2024-09-18,b,347
2024-09-18,o,563
2024-09-19,a,274
2024-09-19,ab,96
2024-09-19,b,324
2024-09-19,o,540
2024-09-20,a,126
2024-09-20,ab,51
2024-09-20,b,224
2024-09-20,o,574
2024-09-21,a,374
2024-09-21,ab,103
2024-09-21,b,373
2024-09-21,o,576
2024-09-22,a,526
2024-09-22,ab,171
2024-09-22,b,609
2024-09-22,o,975
2024-09-23,a,233
2024-09-23,ab,77
2024-09-23,b,282
2024-09-23,o,457
2024-09-24,a,310
2024-09-24,ab,117
2024-09-24,b,403
2024-09-24,o,703
2024-09-25,a,350
2024-09-25,ab,129
2024-09-25,b,421
2024-09-25,o,669
2024-09-26,a,331
2024-09-26,ab,108
2024-09-26,b,432
2024-09-26,o,631
2024-09-27,a,223
2024-09-27,ab,54
2024-09-27,b,240
2024-09-27,o,431
2024-09-28,a,402
2024-09-28,ab,129
2024-09-28,b,415
2024-09-28,o,834
2024-09-29,a,628
2024-09-29,ab,158
2024-09-29,b,566
2024-09-29,o,1006
2024-09-30,a,235
2024-09-30,ab,48
2024-09-30,b,221
2024-09-30,o,402
2024-10-01,a,403
2024-10-01,ab,57
2024-10-01,b,375
2024-10-01,o,670
2024-10-02,a,295
2024-10-02,ab,92
2024-10-02,b,422
2024-10-02,o,629
2024-10-03,a,396
2024-10-03,ab,109
2024-10-03,b,563
2024-10-03,o,771
2024-10-04,a,192
2024-10-04,ab,64
2024-10-04,b,237
2024-10-04,o,319
2024-10-05,a,414
2024-10-05,ab,68
2024-10-05,b,530
2024-10-05,o,726
2024-10-06,a,451
2024-10-06,ab,124
2024-10-06,b,656
2024-10-06,o,1220
2024-10-07,a,223
2024-10-07,ab,49
2024-10-07,b,308
2024-10-07,o,379
2024-10-08,a,383
2024-10-08,ab,56
2024-10-08,b,349
2024-10-08,o,413
2024-10-09,a,306
2024-10-09,ab,81
2024-10-09,b,387
2024-10-09,o,696
2024-10-10,a,346
2024-10-10,ab,95
2024-10-10,b,471
2024-10-10,o,727
2024-10-11,a,156
2024-10-11,ab,38
2024-10-11,b,199
2024-10-11,o,281
2024-10-12,a,310
2024-10-12,ab,106
2024-10-12,b,389
2024-10-12,o,560
2024-10-13,a,549
2024-10-13,ab,170
2024-10-13,b,635
2024-10-13,o,911
2024-10-14,a,239
2024-10-14,ab,61
2024-10-14,b,307
2024-10-14,o,735
2024-10-15,a,261
2024-10-15,ab,117
2024-10-15,b,373
2024-10-15,o,573
2024-10-16,a,290
2024-10-16,ab,99
2024-10-16,b,481
2024-10-16,o,649
2024-10-17,a,417
2024-10-17,ab,102
2024-10-17,b,526
2024-10-17,o,698
2024-10-18,a,291
2024-10-18,ab,78
2024-10-18,b,308
2024-10-18,o,499
2024-10-19,a,360
2024-10-19,ab,134
2024-10-19,b,510
2024-10-19,o,754
2024-10-20,a,636
2024-10-20,ab,161
2024-10-20,b,807
2024-10-20,o,1833
2024-10-21,a,290
2024-10-21,ab,97
2024-10-21,b,410
2024-10-21,o,492
2024-10-22,a,390
2024-10-22,ab,140
2024-10-22,b,629
2024-10-22,o,737
2024-10-23,a,369
2024-10-23,ab,132
2024-10-23,b,516
2024-10-23,o,747
2024-10-24,a,399
2024-10-24,ab,117
2024-10-24,b,491
2024-10-24,o,675
2024-10-25,a,185
2024-10-25,ab,64
2024-10-25,b,297
2024-10-25,o,448
2024-10-26,a,349
2024-10-26,ab,97
2024-10-26,b,530
2024-10-26,o,666
2024-10-27,a,464
2024-10-27,ab,133
2024-10-27,b,606
2024-10-27,o,924
2024-10-28,a,297
2024-10-28,ab,127
2024-10-28,b,353
2024-10-28,o,394
2024-10-29,a,239
2024-10-29,ab,70
2024-10-29,b,372
2024-10-29,o,512
2024-10-30,a,341
2024-10-30,ab,113
2024-10-30,b,392
2024-10-30,o,472
2024-10-31,a,537
2024-10-31,ab,111
2024-10-31,b,631
2024-10-31,o,780
2024-11-01,a,211
2024-11-01,ab,31
2024-11-01,b,305
2024-11-01,o,431
2024-11-02,a,259
2024-11-02,ab,74
2024-11-02,b,408
2024-11-02,o,551
2024-11-03,a,518
2024-11-03,ab,159
2024-11-03,b,581
2024-11-03,o,1051
2024-11-04,a,172
2024-11-04,ab,55
2024-11-04,b,266
2024-11-04,o,324
2024-11-05,a,254
2024-11-05,ab,97
2024-11-05,b,409
2024-11-05,o,549
2024-11-06,a,365
2024-11-06,ab,112
2024-11-06,b,500
2024-11-06,o,619
2024-11-07,a,196
2024-11-07,ab,57
2024-11-07,b,269
2024-11-07,o,363
2024-11-08,a,364
2024-11-08,ab,64
2024-11-08,b,349
2024-11-08,o,453
2024-11-09,a,446
2024-11-09,ab,105
2024-11-09,b,874
2024-11-09,o,681
2024-11-10,a,498
2024-11-10,ab,139
2024-11-10,b,692
2024-11-10,o,750
2024-11-11,a,223
2024-11-11,ab,78
2024-11-11,b,375
2024-11-11,o,376
2024-11-12,a,314
2024-11-12,ab,71
2024-11-12,b,418
2024-11-12,o,611
2024-11-13,a,285
2024-11-13,ab,104
2024-11-13,b,698
2024-11-13,o,719
2024-11-14,a,394
2024-11-14,ab,133
2024-11-14,b,551
2024-11-14,o,723
2024-11-15,a,270
2024-11-15,ab,78
2024-11-15,b,271
2024-11-15,o,329
2024-11-16,a,534
2024-11-16,ab,147
2024-11-16,b,994
2024-11-16,o,1077
2024-11-17,a,547
2024-11-17,ab,167
2024-11-17,b,785
2024-11-17,o,712
2024-11-18,a,371
2024-11-18,ab,105
2024-11-18,b,407
2024-11-18,o,551
2024-11-19,a,391
2024-11-19,ab,94
2024-11-19,b,535
2024-11-19,o,660
2024-11-20,a,350
2024-11-20,ab,93
2024-11-20,b,445
2024-11-20,o,547
2024-11-21,a,332
2024-11-21,ab,91
2024-11-21,b,528
2024-11-21,o,652
2024-11-22,a,213
2024-11-22,ab,62
2024-11-22,b,250
2024-11-22,o,331
2024-11-23,a,297
2024-11-23,ab,90
2024-11-23,b,462
2024-11-23,o,659
2024-11-24,a,461
2024-11-24,ab,123
2024-11-24,b,639
2024-11-24,o,728
2024-11-25,a,222
2024-11-25,ab,62
2024-11-25,b,237
2024-11-25,o,365
2024-11-26,a,370
2024-11-26,ab,111
2024-11-26,b,813
2024-11-26,o,531
2024-11-27,a,344
2024-11-27,ab,75
2024-11-27,b,384
2024-11-27,o,554
2024-11-28,a,334
2024-11-28,ab,98
2024-11-28,b,564
2024-11-28,o,638
2024-11-29,a,208
2024-11-29,ab,63
2024-11-29,b,292
2024-11-29,o,317
2024-11-30,a,374
2024-11-30,ab,99
2024-11-30,b,468
2024-11-30,o,559
2024-12-01,a,514
2024-12-01,ab,164
2024-12-01,b,680
2024-12-01,o,841
2024-12-02,a,169
2024-12-02,ab,53
2024-12-02,b,331
2024-12-02,o,320
2024-12-03,a,365
2024-12-03,ab,87
2024-12-03,b,549
2024-12-03,o,559
2024-12-04,a,344
2024-12-04,ab,115
2024-12-04,b,618
2024-12-04,o,663
2024-12-05,a,397
2024-12-05,ab,119
2024-12-05,b,577
2024-12-05,o,742
2024-12-06,a,210
2024-12-06,ab,80
2024-12-06,b,327
2024-12-06,o,362
2024-12-07,a,389
2024-12-07,ab,111
2024-12-07,b,539
2024-12-07,o,573
2024-12-08,a,623
2024-12-08,ab,133
2024-12-08,b,655
2024-12-08,o,827
2024-12-09,a,231
2024-12-09,ab,54
2024-12-09,b,278
2024-12-09,o,364
2024-12-10,a,302
2024-12-10,ab,63
